ID,Age,AgeClass,Education,MaritalStatus,Children,Income,IncomeClass,Wines,Fruits,Meat,Fish,Sweet,Gold,TotalExpense,NumWeb,NumCatalog,NumStore,Cmp1,Cmp2
7326,54,Ger.X-BB,Master,Married,1,56850.0,Medium,34,1,19,2,7,0,63,1,1,3,0,0
7352,68,BB-Others,Graduation,Married,1,55267.0,Medium,161,28,136,32,3,45,405,3,4,6,0,0
2350,53,Ger.X-BB,Graduation,Married,2,59666.0,Medium,623,53,178,23,17,133,1027,3,2,8,0,0
9145,53,Ger.X-BB,Graduation,Single,1,72504.0,High,604,26,470,123,161,94,1478,5,9,6,0,0
2964,44,Ger.X,Graduation,Married,0,26872.0,Very Low,3,10,8,3,16,32,72,1,1,2,0,0
5585,53,Ger.X-BB,Graduation,Single,1,21359.0,Very Low,12,2,17,6,1,10,48,2,0,3,0,0
9687,50,Ger.X-BB,Graduation,Single,0,73170.0,High,184,174,256,50,30,32,726,5,4,6,0,0
3732,70,BB-Others,Master,Married,1,52750.0,Medium,393,0,239,90,69,69,860,5,7,9,0,0
6303,39,Ger.X,PhD,Together,0,91820.0,High,410,73,747,76,161,30,1497,5,5,12,0,0
11176,55,BB-Others,PhD,Together,1,65968.0,Medium,376,9,83,19,4,4,495,5,4,7,0,0
2986,49,Ger.X-BB,Graduation,Married,2,30772.0,Very Low,7,2,4,2,1,4,20,1,0,2,0,0
7462,71,BB-Others,Graduation,Single,0,22507.0,Very Low,68,0,226,51,157,68,570,10,2,4,0,0
3900,53,Ger.X-BB,Graduation,Married,1,65685.0,Medium,642,14,49,0,7,57,769,9,2,9,0,0
7034,47,Ger.X-BB,2n Cycle,Married,1,25804.0,Very Low,8,7,9,13,6,12,55,2,0,3,0,0
9493,45,Ger.X-BB,PhD,Single,0,76412.0,High,840,53,804,23,71,17,1808,5,4,8,1,0
1143,53,Ger.X-BB,Graduation,Married,1,22063.0,Very Low,7,10,13,3,11,11,55,2,0,3,0,0
1,64,BB-Others,Graduation,Single,0,57091.0,Medium,464,5,64,7,0,37,577,7,3,7,0,1
3855,62,BB-Others,Graduation,Married,0,22419.0,Very Low,30,3,47,19,21,42,162,3,2,2,0,0
5536,66,BB-Others,Graduation,Together,1,87771.0,High,1492,38,287,50,57,33,1957,5,10,4,1,1
5989,66,BB-Others,2n Cycle,Divorced,1,78353.0,High,752,122,476,39,153,34,1576,10,2,11,0,0
9499,71,BB-Others,Graduation,Married,3,93404.0,High,1279,15,287,20,0,15,1616,3,4,7,0,0
6768,63,BB-Others,Graduation,Divorced,3,37859.0,Low,22,1,8,2,1,2,36,1,0,3,0,0
2150,67,BB-Others,PhD,Widow,1,80995.0,High,860,28,409,73,56,56,1482,8,9,4,0,0
6646,41,Ger.X,Graduation,Together,1,16529.0,Very Low,3,0,5,13,0,1,22,1,0,3,0,0
4887,49,Ger.X-BB,PhD,Divorced,2,55412.0,Medium,10,5,28,11,1,8,63,2,0,3,0,0
8560,33,Milennials,Graduation,Single,0,48789.0,Low,351,16,156,7,5,145,680,6,4,7,0,0
3321,58,BB-Others,PhD,Together,2,56575.0,Medium,421,5,90,0,16,10,542,7,3,7,0,0
11003,45,Ger.X-BB,2n Cycle,Together,1,25130.0,Very Low,2,5,7,0,18,18,50,2,0,3,0,0
10402,58,BB-Others,Graduation,Married,2,35441.0,Very Low,25,1,9,2,1,1,39,1,0,3,0,0
9904,69,BB-Others,Graduation,Married,1,71391.0,High,336,123,274,46,123,141,1043,6,5,12,0,0
6141,53,Ger.X-BB,Master,Single,1,49494.0,Low,191,9,97,0,6,82,385,6,1,5,0,0
5687,45,Ger.X-BB,Graduation,Divorced,0,81702.0,High,563,50,774,28,31,187,1633,7,7,12,0,0
10856,45,Ger.X-BB,2n Cycle,Single,1,45889.0,Low,31,0,6,0,1,8,46,1,0,3,0,0
5121,48,Ger.X-BB,Graduation,Single,1,56628.0,Medium,479,5,82,7,17,171,761,7,6,5,0,0
4186,75,BB-Others,Graduation,Together,2,34026.0,Very Low,18,6,15,12,8,17,76,2,1,3,0,0
368,51,Ger.X-BB,Graduation,Married,1,40049.0,Low,91,65,52,10,44,28,290,3,2,6,0,0
3312,37,Ger.X,Graduation,Single,1,34176.0,Very Low,5,7,24,19,14,20,89,3,0,4,0,0
11121,44,Ger.X,Graduation,Married,1,19419.0,Very Low,2,14,28,16,3,7,70,4,0,3,0,0
5332,65,BB-Others,2n Cycle,Married,0,82504.0,High,362,50,431,134,35,54,1066,3,6,7,0,0
5848,55,BB-Others,Graduation,Together,0,81205.0,High,724,74,929,97,55,130,2009,5,6,7,0,1
10343,34,Milennials,2n Cycle,Single,0,61618.0,Medium,605,91,399,0,45,205,1345,3,6,8,0,0
5935,69,BB-Others,Master,Single,1,55284.0,Medium,547,7,140,0,7,63,764,7,5,8,0,0
2895,62,BB-Others,Graduation,Single,1,49980.0,Low,104,1,54,13,9,14,195,3,1,5,0,0
10262,45,Ger.X-BB,Graduation,Married,2,15072.0,Very Low,8,2,15,0,10,18,53,3,1,3,0,0
7848,51,Ger.X-BB,Graduation,Single,1,49166.0,Low,224,2,25,7,0,110,368,5,3,3,0,0
9477,71,BB-Others,PhD,Married,1,65324.0,Medium,384,0,102,21,32,5,544,6,2,9,0,0
4856,68,BB-Others,2n Cycle,Married,0,82347.0,High,556,54,845,202,133,63,1853,7,7,10,1,0
7186,59,BB-Others,PhD,Together,2,30843.0,Very Low,24,0,2,0,0,9,35,1,1,2,0,0
5794,51,Ger.X-BB,PhD,Married,1,46374.0,Low,408,0,21,0,0,17,446,7,1,7,1,0
1456,46,Ger.X-BB,Graduation,Single,1,60474.0,Medium,265,199,303,234,9,170,1180,10,2,12,0,0
4877,52,Ger.X-BB,Master,Married,1,38576.0,Low,34,0,7,0,0,0,41,1,0,3,0,0
425,40,Ger.X,Graduation,Married,2,55357.0,Medium,374,64,116,84,25,64,727,6,2,11,0,0
3007,59,BB-Others,Graduation,Together,2,37758.0,Low,27,2,10,0,0,1,40,1,0,3,0,0
1031,36,Ger.X,2n Cycle,Married,0,85710.0,High,600,20,350,29,30,33,1062,6,9,10,0,0
4297,56,BB-Others,Graduation,Together,1,23228.0,Very Low,13,2,18,6,1,0,40,2,0,3,0,0
807,56,BB-Others,Master,Together,2,44602.0,Low,167,2,89,0,0,34,292,6,1,4,0,0
9553,38,Ger.X,Graduation,Married,0,7705.92,Very Low,0,2,3,4,1,5,15,0,0,3,0,0
4271,36,Ger.X,2n Cycle,Together,1,38683.0,Low,46,35,69,84,41,66,341,4,1,6,0,0
4120,50,Ger.X-BB,2n Cycle,Single,1,49514.0,Low,88,39,78,58,13,93,369,6,1,4,0,0
2036,52,Ger.X-BB,PhD,Together,1,57906.0,Medium,243,11,119,10,3,15,401,4,2,8,0,0
115,59,BB-Others,Master,Single,1,43456.0,Low,275,11,68,25,7,7,393,5,1,8,0,0
4259,39,Ger.X,Master,Single,2,19485.0,Very Low,6,0,4,0,0,0,10,1,0,2,0,0
8687,47,Ger.X-BB,Graduation,Together,1,53172.0,Medium,121,62,90,68,20,125,486,2,3,8,0,0
2447,46,Ger.X-BB,Graduation,Together,1,30545.0,Very Low,4,12,15,19,7,12,69,2,0,3,0,0
10140,42,Ger.X,PhD,Together,0,70123.0,High,1308,0,396,23,0,0,1727,5,7,4,0,1
9353,66,BB-Others,Graduation,Single,1,62450.0,Medium,515,47,267,62,66,38,995,5,5,4,0,0
3623,49,Ger.X-BB,Graduation,Together,1,21675.0,Very Low,4,0,16,17,4,4,45,4,0,3,0,0
738,44,Ger.X,2n Cycle,Single,2,42395.0,Low,48,13,57,24,15,25,182,3,1,4,0,0
7631,47,Ger.X-BB,Master,Together,1,61346.0,Medium,562,58,168,43,16,142,989,5,7,10,0,0
4789,72,BB-Others,Graduation,Together,0,80812.0,High,769,22,500,210,143,33,1677,4,8,5,1,0
773,54,Ger.X-BB,Master,Divorced,2,42835.0,Low,379,4,93,12,9,98,595,6,6,4,0,0
10602,42,Ger.X,Graduation,Married,1,39922.0,Low,29,12,59,19,1,36,156,3,0,4,0,0
1446,69,BB-Others,Master,Single,0,86424.0,High,387,68,569,89,45,68,1226,6,9,12,0,0
3270,47,Ger.X-BB,2n Cycle,Together,1,17117.0,Very Low,12,23,38,30,18,7,128,3,1,3,0,0
8443,53,Ger.X-BB,Graduation,Single,1,24762.0,Very Low,6,10,12,3,15,40,86,3,1,2,0,0
9653,50,Ger.X-BB,Graduation,Married,1,35797.0,Low,27,1,14,4,1,21,68,2,0,3,0,0
8916,50,Ger.X-BB,Graduation,Divorced,2,36627.0,Low,9,1,5,0,0,1,16,0,0,3,0,0
8017,44,Ger.X,2n Cycle,Married,2,51111.0,Low,22,0,19,6,5,3,55,2,0,3,0,0
5830,53,Ger.X-BB,PhD,Single,0,86857.0,High,899,102,838,133,102,40,2114,5,6,10,0,0
4597,55,BB-Others,PhD,Together,0,82072.0,High,889,55,685,168,92,129,2018,3,2,13,0,0
7023,72,BB-Others,PhD,Single,3,46231.0,Low,189,2,55,0,5,12,263,6,1,4,0,0
8086,66,BB-Others,Graduation,Married,2,42243.0,Low,48,0,2,0,0,5,55,2,0,3,0,0
8825,63,BB-Others,Graduation,Together,2,51195.0,Low,230,14,156,82,24,58,564,9,2,5,0,0
2930,47,Ger.X-BB,Master,Single,0,68092.0,Medium,852,60,207,78,36,48,1281,2,6,10,0,0
1928,52,Ger.X-BB,Graduation,Married,1,31814.0,Very Low,35,3,20,4,1,20,83,2,0,3,0,0
7108,60,BB-Others,Master,Widow,2,51390.0,Medium,205,20,47,23,2,56,353,5,2,5,0,0
10925,42,Ger.X,Graduation,Married,0,76630.0,High,255,31,446,40,56,175,1003,3,10,11,0,0
9960,34,Milennials,Basic,Single,1,26868.0,Very Low,0,0,1,8,3,2,14,1,0,2,0,0
8800,82,BB-Others,PhD,Divorced,0,48948.0,Low,437,8,206,160,49,42,902,7,10,5,0,0
9224,53,Ger.X-BB,PhD,Single,1,55260.0,Medium,825,8,53,11,0,242,1139,8,10,5,0,0
5519,69,BB-Others,Graduation,Together,1,64090.0,Medium,316,58,161,76,51,135,797,6,9,4,0,0
5046,67,BB-Others,Graduation,Divorced,1,78331.0,High,756,138,354,160,169,61,1638,10,6,7,0,0
7037,51,Ger.X-BB,PhD,Married,1,37087.0,Low,194,55,134,15,0,3,401,4,2,8,0,0
905,39,Ger.X,Graduation,Divorced,1,21846.0,Very Low,7,17,18,6,10,26,84,4,0,3,0,0
8624,67,BB-Others,Graduation,Married,0,81320.0,High,183,33,493,59,103,57,928,4,3,10,0,0
8945,55,BB-Others,Graduation,Divorced,1,54137.0,Medium,171,0,11,0,1,20,203,4,1,4,0,0
6445,58,BB-Others,Graduation,Together,0,66825.0,Medium,243,101,405,29,40,40,858,4,5,6,0,0
2727,52,Ger.X-BB,Graduation,Together,0,57100.0,Medium,181,21,69,39,3,96,409,3,3,6,0,0
6404,56,BB-Others,Graduation,Together,3,58917.0,Medium,151,7,89,0,7,28,282,4,1,6,0,0
11074,48,Ger.X-BB,Graduation,Single,0,85072.0,High,494,92,391,194,11,241,1423,3,4,10,0,0
10150,64,BB-Others,Graduation,Single,0,86429.0,High,464,28,873,29,18,37,1449,7,4,7,1,0
1968,54,Ger.X-BB,Graduation,Widow,1,45684.0,Low,5,1,5,10,0,7,28,1,0,2,0,0
6534,51,Ger.X-BB,Graduation,Together,1,47889.0,Low,29,0,29,0,5,4,67,2,0,3,0,0
9485,39,Ger.X,PhD,Married,0,45921.0,Low,102,9,49,24,3,12,199,2,1,6,0,0
7053,59,BB-Others,PhD,Single,0,78420.0,High,604,28,674,91,28,28,1453,3,10,8,0,0
4654,33,Milennials,Graduation,Together,0,75114.0,High,571,12,523,63,60,24,1253,3,10,5,0,0
9760,62,BB-Others,PhD,Widow,1,52278.0,Medium,953,0,71,0,0,174,1198,10,5,10,0,0
1048,53,Ger.X-BB,Master,Married,1,35641.0,Low,63,3,67,8,9,28,178,3,1,4,0,0
10619,31,Milennials,Graduation,Single,0,94384.0,High,770,29,890,250,27,24,1990,7,3,7,0,0
9308,71,BB-Others,Graduation,Married,0,62820.0,Medium,398,61,265,138,61,53,976,3,4,6,0,0
10505,65,BB-Others,Master,Together,0,73113.0,High,741,19,154,50,9,28,1001,3,4,7,0,0
8362,43,Ger.X,PhD,Married,0,84169.0,High,1478,19,403,0,19,0,1919,7,6,6,0,0
2625,71,BB-Others,2n Cycle,Single,1,42607.0,Low,156,29,56,30,32,47,350,3,2,7,0,0
4637,71,BB-Others,PhD,Single,0,74637.0,High,960,64,464,146,0,16,1650,6,9,9,1,0
9972,70,BB-Others,PhD,Together,2,46015.0,Low,38,0,2,0,0,6,46,1,0,3,0,1
4483,32,Milennials,Graduation,Single,0,72354.0,High,315,26,473,220,12,182,1228,2,10,6,0,0
4487,56,BB-Others,Master,Single,1,39858.0,Low,15,20,25,2,7,26,95,2,0,4,0,0
4988,77,BB-Others,PhD,Married,2,34469.0,Very Low,19,6,20,0,5,12,62,1,1,4,0,0
8931,39,Ger.X,Graduation,Together,1,83033.0,High,812,99,431,237,149,33,1761,11,4,10,1,0
5871,46,Ger.X-BB,Master,Together,0,24401.0,Very Low,73,28,217,10,24,115,467,6,1,6,0,0
2008,47,Ger.X-BB,Graduation,Married,0,77583.0,High,372,23,384,250,12,108,1149,4,5,9,1,0
3139,43,Ger.X,2n Cycle,Single,0,74116.0,High,871,111,704,145,55,166,2052,4,4,10,0,0
10037,32,Milennials,Graduation,Single,0,74293.0,High,375,152,335,93,91,81,1127,5,4,6,0,0
10673,49,Ger.X-BB,PhD,Married,1,68397.0,High,760,80,466,17,13,80,1416,6,9,5,0,0
5303,51,Ger.X-BB,PhD,Together,0,79632.0,High,471,0,510,99,21,12,1113,6,4,9,0,0
538,36,Ger.X,Graduation,Single,1,46107.0,Low,31,9,27,16,9,33,125,1,1,4,0,0
7922,74,BB-Others,PhD,Single,1,64950.0,Medium,819,0,72,12,0,63,966,11,2,10,0,0
5692,36,Ger.X,Basic,Married,1,25443.0,Very Low,1,4,3,8,9,7,32,1,0,3,0,0
4843,73,BB-Others,Graduation,Single,0,75127.0,High,203,35,305,46,17,227,833,2,11,5,0,0
6383,54,Ger.X-BB,PhD,Together,1,32892.0,Very Low,26,0,15,2,1,2,46,3,0,3,0,0
1628,54,Ger.X-BB,Graduation,Together,0,71796.0,High,354,21,311,167,75,32,960,9,3,4,0,0
1204,55,BB-Others,PhD,Married,1,67536.0,Medium,1253,0,447,23,71,35,1829,11,5,11,1,0
3673,54,Ger.X-BB,Graduation,Single,1,55239.0,Medium,371,17,238,23,24,106,779,7,5,11,0,0
760,50,Ger.X-BB,PhD,Divorced,1,60554.0,Medium,588,7,76,110,15,15,811,8,4,9,0,0
8957,73,BB-Others,2n Cycle,Single,2,64831.0,Medium,480,86,249,75,86,144,1120,6,3,5,0,0
4128,63,BB-Others,PhD,Together,1,56067.0,Medium,517,12,54,16,6,120,725,7,4,7,0,0
6810,42,Ger.X,Graduation,Divorced,0,82025.0,High,267,98,606,48,70,98,1187,3,2,6,0,0
5386,72,BB-Others,Graduation,Together,0,94384.0,High,1111,24,790,160,45,172,2302,5,8,5,1,0
8700,39,Ger.X,Basic,Single,0,14906.0,Very Low,7,7,14,7,16,15,66,2,1,3,0,0
3202,38,Ger.X,PhD,Married,0,51563.0,Medium,1166,0,48,0,0,36,1250,4,4,10,0,0
1328,43,Ger.X,2n Cycle,Married,1,57937.0,Medium,261,42,144,55,48,133,683,4,4,9,0,0
8405,46,Ger.X-BB,Graduation,Divorced,2,68274.0,Medium,135,25,51,23,25,46,305,4,2,5,0,0
6515,48,Ger.X-BB,Graduation,Together,1,39771.0,Low,6,2,18,2,8,14,50,2,0,3,0,0
2882,50,Ger.X-BB,2n Cycle,Divorced,1,67893.0,Medium,711,28,142,49,18,47,995,3,2,9,0,0
7574,46,Ger.X-BB,PhD,Together,1,27922.0,Very Low,11,0,13,2,4,11,41,2,0,3,0,0
6387,49,Ger.X-BB,PhD,Together,2,52190.0,Medium,42,0,17,0,0,18,77,2,1,3,0,0
5320,52,Ger.X-BB,Master,Divorced,2,44051.0,Low,79,7,58,6,3,18,171,3,1,4,0,0
5048,54,Ger.X-BB,PhD,Single,2,42767.0,Low,20,6,43,19,5,38,131,3,1,2,0,0
8146,49,Ger.X-BB,Master,Together,2,46106.0,Low,30,0,8,2,0,14,54,1,1,2,0,0
10031,49,Ger.X-BB,PhD,Married,2,16927.0,Very Low,20,2,23,3,1,4,53,3,0,4,0,0
5748,60,BB-Others,Graduation,Married,1,59754.0,Medium,115,27,44,4,146,139,475,5,2,6,0,0
2134,73,BB-Others,Graduation,Single,1,53700.0,Medium,263,5,233,69,41,83,694,5,5,8,0,0
1523,52,Ger.X-BB,Graduation,Married,2,59041.0,Medium,69,2,15,2,2,6,96,2,0,4,0,0
9665,68,BB-Others,PhD,Divorced,1,54237.0,Medium,267,3,30,4,0,57,361,5,2,5,0,0
4640,58,BB-Others,Graduation,Divorced,1,70647.0,High,561,85,171,25,123,114,1079,4,7,13,0,0
3635,63,BB-Others,PhD,Single,1,52597.0,Medium,492,0,37,7,0,42,578,6,3,8,0,0
3547,56,BB-Others,Master,Together,1,41021.0,Low,14,7,9,6,16,12,64,2,0,3,0,0
2456,50,Ger.X-BB,PhD,Married,1,40233.0,Low,80,4,46,0,17,2,149,2,1,5,0,0
5633,45,Ger.X-BB,Graduation,Married,2,50183.0,Low,97,12,84,13,10,15,231,3,1,6,0,0
7801,66,BB-Others,Graduation,Together,1,54753.0,Medium,197,107,227,7,59,131,728,5,2,11,0,0
10489,52,Ger.X-BB,Graduation,Married,0,92955.0,High,693,21,925,31,24,84,1778,6,7,9,1,0
7011,52,Ger.X-BB,Graduation,Married,1,33471.0,Very Low,43,2,27,0,9,12,93,3,0,4,0,0
2620,51,Ger.X-BB,PhD,Married,1,34596.0,Very Low,14,0,2,0,0,7,23,1,0,2,0,0
3933,45,Ger.X-BB,Graduation,Together,1,44010.0,Low,186,36,234,86,72,48,662,10,2,6,0,0
10981,37,Ger.X,Graduation,Married,0,84219.0,High,434,137,400,45,137,45,1198,3,4,10,0,0
1734,57,BB-Others,PhD,Together,3,40706.0,Low,59,0,11,4,2,5,81,3,0,4,0,0
10995,37,Ger.X,2n Cycle,Married,1,15716.0,Very Low,16,5,30,8,7,26,92,3,0,4,0,0
6357,66,BB-Others,2n Cycle,Divorced,1,59052.0,Medium,230,35,75,63,57,31,491,7,1,7,0,0
9209,54,Ger.X-BB,Master,Together,0,80573.0,High,829,138,430,60,92,15,1564,4,6,13,0,0
10286,63,BB-Others,Graduation,Married,0,83715.0,High,318,8,407,150,35,8,926,2,8,13,0,0
2611,66,BB-Others,Master,Together,0,82576.0,High,1206,55,445,168,18,18,1910,2,4,12,0,0
1600,60,BB-Others,Master,Married,3,56962.0,Medium,292,3,77,10,3,26,411,6,3,5,0,0
3308,73,BB-Others,Graduation,Married,2,35704.0,Low,30,9,12,2,11,30,94,2,0,4,0,0
5407,71,BB-Others,Graduation,Together,1,53103.0,Medium,729,17,133,11,0,195,1085,10,6,7,0,0
2166,65,BB-Others,2n Cycle,Widow,2,46779.0,Low,12,1,3,0,0,7,23,0,1,2,0,0
3955,60,BB-Others,Graduation,Divorced,0,7705.92,Very Low,2,1,1,1,0,1,6,0,0,0,0,0
6634,46,Ger.X-BB,Master,Divorced,1,33462.0,Very Low,22,3,18,0,0,11,54,2,0,3,0,0
3056,47,Ger.X-BB,Graduation,Divorced,1,63693.0,Medium,587,43,337,42,87,54,1150,11,6,9,0,0
5718,75,BB-Others,Graduation,Married,0,80763.0,High,674,168,108,192,42,231,1415,5,11,6,1,0
6872,51,Ger.X-BB,PhD,Married,1,65352.0,Medium,284,3,84,4,7,23,405,4,2,8,0,0
8164,47,Ger.X-BB,PhD,Married,0,82170.0,High,1023,93,651,49,55,37,1908,5,6,7,0,0
4580,56,BB-Others,Graduation,Married,0,75759.0,High,1394,22,708,89,91,182,2486,9,7,9,1,0
9305,49,Ger.X-BB,2n Cycle,Single,0,79689.0,High,311,26,640,180,37,121,1315,4,9,13,0,0
453,69,BB-Others,PhD,Widow,2,35340.0,Very Low,27,0,12,0,1,5,45,2,0,3,0,0
8545,71,BB-Others,Graduation,Divorced,0,85683.0,High,1296,17,311,45,69,51,1789,2,4,10,1,1
9850,53,Ger.X-BB,2n Cycle,Married,1,24884.0,Very Low,3,6,7,0,0,3,19,0,0,3,0,0
7378,44,Ger.X,Master,Together,1,42021.0,Low,393,5,136,7,5,27,573,10,1,6,0,0
7646,36,Ger.X,Graduation,Single,1,64449.0,Medium,218,63,282,137,35,70,805,5,3,12,0,0
1640,71,BB-Others,Graduation,Divorced,2,64587.0,Medium,66,0,16,0,6,20,108,1,1,4,0,0
5184,30,Milennials,Graduation,Single,0,34824.0,Very Low,4,2,11,2,0,4,23,1,0,2,0,0
8492,47,Ger.X-BB,Graduation,Together,0,75437.0,High,795,0,545,95,58,0,1493,8,4,10,1,0
11188,68,BB-Others,Graduation,Together,2,26091.0,Very Low,15,10,19,8,17,20,89,2,1,3,0,0
1212,52,Ger.X-BB,Graduation,Married,1,52845.0,Medium,384,25,292,130,41,64,936,8,8,6,0,0
9097,69,BB-Others,Graduation,Divorced,1,46086.0,Low,244,8,32,7,2,50,343,3,1,8,0,0
10473,69,BB-Others,PhD,Widow,1,78028.0,High,158,19,288,25,0,38,528,6,4,9,0,0
7962,38,Ger.X,PhD,Single,0,94384.0,High,1285,21,449,106,20,20,1901,4,3,4,1,0
9984,44,Ger.X,2n Cycle,Married,2,56337.0,Medium,349,16,144,28,5,182,724,8,5,4,1,0
5527,38,Ger.X,Graduation,Together,1,22434.0,Very Low,4,12,11,3,13,15,58,2,0,3,0,0
6374,71,BB-Others,PhD,Married,1,36930.0,Low,223,2,31,0,2,39,297,5,2,4,0,0
7453,71,BB-Others,Graduation,Single,1,36130.0,Low,157,43,127,68,56,37,488,3,8,4,0,0
8952,72,BB-Others,Master,Married,1,65569.0,Medium,397,46,288,20,38,70,859,6,5,10,0,0
241,73,BB-Others,Graduation,Together,0,83844.0,High,901,31,345,75,31,191,1574,4,4,11,0,0
8975,57,BB-Others,Graduation,Married,2,19514.0,Very Low,14,3,21,2,1,28,69,3,1,2,0,0
6119,62,BB-Others,PhD,Single,2,36736.0,Low,10,0,3,0,0,4,17,1,0,2,0,0
5236,46,Ger.X-BB,Graduation,Together,1,77568.0,High,1230,0,396,232,178,158,2194,10,2,8,1,0
5723,49,Ger.X-BB,PhD,Together,1,49187.0,Low,81,1,31,2,1,0,116,1,1,5,0,0
1710,47,Ger.X-BB,Graduation,Single,1,30168.0,Very Low,154,20,66,0,12,27,279,6,1,4,0,0
1970,57,BB-Others,Master,Together,1,34053.0,Very Low,63,0,21,7,0,12,103,3,0,3,0,0
5313,54,Ger.X-BB,Master,Married,2,38196.0,Low,30,0,11,0,0,3,44,2,0,4,0,0
10634,74,BB-Others,Master,Married,0,59412.0,Medium,90,67,165,30,43,11,406,4,2,8,0,0
7010,60,BB-Others,2n Cycle,Married,0,70924.0,High,635,114,254,132,152,76,1363,6,6,7,0,0
8562,56,BB-Others,Graduation,Together,0,54165.0,Medium,127,4,73,15,6,11,236,2,1,7,0,0
3158,52,Ger.X-BB,Graduation,Married,1,32300.0,Very Low,13,3,6,6,5,6,39,1,0,3,0,0
4436,49,Ger.X-BB,Graduation,Single,0,20180.0,Very Low,18,42,24,15,20,18,137,2,1,4,0,0
5287,52,Ger.X-BB,Graduation,Married,1,34961.0,Very Low,45,2,26,4,1,1,79,3,1,3,0,0
2445,51,Ger.X-BB,PhD,Together,1,28440.0,Very Low,38,1,24,0,0,0,63,2,0,3,0,0
6059,72,BB-Others,PhD,Together,3,64504.0,Medium,986,36,168,16,0,108,1314,11,3,4,0,0
4550,59,BB-Others,Master,Together,1,33564.0,Very Low,61,0,3,0,0,7,71,1,1,3,0,0
4240,47,Ger.X-BB,Graduation,Married,1,17345.0,Very Low,4,9,16,17,0,12,58,2,1,2,0,0
8911,58,BB-Others,PhD,Married,1,56320.0,Medium,201,53,172,116,77,83,702,5,4,9,0,0
3706,47,Ger.X-BB,Graduation,Single,1,28647.0,Very Low,19,8,29,0,12,26,94,2,2,2,0,0
3628,38,Ger.X,Basic,Single,1,15038.0,Very Low,4,8,11,19,12,26,80,2,1,2,0,0
10175,67,BB-Others,PhD,Divorced,1,32173.0,Very Low,18,0,2,0,0,2,22,1,0,3,0,0
8985,61,BB-Others,2n Cycle,Together,1,68316.0,High,806,80,161,120,11,33,1211,10,7,10,0,0
5204,54,Ger.X-BB,Graduation,Together,0,74538.0,High,380,98,733,110,112,28,1461,8,8,5,0,0
9220,54,Ger.X-BB,Graduation,Single,0,91700.0,High,576,172,961,125,115,19,1968,8,6,5,0,0
9888,56,BB-Others,Graduation,Together,0,68695.0,High,458,81,356,106,50,40,1091,4,4,7,0,0
5263,48,Ger.X-BB,2n Cycle,Married,1,31056.0,Very Low,5,10,13,3,8,16,55,1,0,3,0,0
1020,52,Ger.X-BB,Graduation,Married,0,79593.0,High,350,60,568,110,133,145,1366,5,6,7,0,0
9503,45,Ger.X-BB,Graduation,Single,0,28071.0,Very Low,39,33,130,41,26,44,313,5,1,5,0,0
10613,67,BB-Others,PhD,Together,2,37334.0,Low,26,1,16,2,2,15,62,3,0,4,0,0
67,53,Ger.X-BB,Master,Single,2,46423.0,Low,68,0,16,0,0,8,92,2,0,4,0,0
6019,54,Ger.X-BB,PhD,Married,1,37126.0,Low,45,3,9,4,4,7,72,1,2,2,0,0
5863,72,BB-Others,Graduation,Married,1,47703.0,Low,359,0,134,13,26,123,655,6,3,8,0,0
3717,66,BB-Others,Graduation,Married,1,61180.0,Medium,403,24,29,6,24,218,704,5,5,6,0,0
6730,71,BB-Others,Graduation,Married,2,38998.0,Low,34,1,14,0,0,5,54,2,0,3,0,0
10749,34,Milennials,Graduation,Single,0,8028.0,Very Low,73,18,66,7,12,2,178,0,1,0,0,0
4998,63,BB-Others,Graduation,Together,0,76081.0,High,292,30,415,63,33,200,1033,4,5,4,1,0
6287,39,Ger.X,Graduation,Together,1,34728.0,Very Low,14,0,16,0,0,6,36,1,1,2,0,0
5985,60,BB-Others,Master,Single,1,33168.0,Very Low,80,1,37,0,1,3,122,2,1,4,0,0
4754,59,BB-Others,Master,Married,1,33585.0,Very Low,30,11,33,13,6,29,122,2,0,4,0,0
4002,65,BB-Others,PhD,Married,1,77037.0,High,463,96,333,168,53,10,1123,7,7,12,0,0
8870,41,Ger.X,Graduation,Together,1,35196.0,Very Low,75,12,141,43,39,187,497,6,1,5,0,0
966,59,BB-Others,Graduation,Married,1,44529.0,Low,538,13,91,17,6,26,691,6,2,11,0,0
4767,60,BB-Others,2n Cycle,Married,0,70924.0,High,635,114,254,132,152,76,1363,6,6,7,0,0
9725,59,BB-Others,PhD,Together,2,28764.0,Very Low,8,0,3,0,0,1,12,1,0,2,0,0
4475,76,BB-Others,PhD,Married,0,69098.0,High,1315,22,780,145,0,178,2440,7,8,9,0,0
5740,55,BB-Others,2n Cycle,Divorced,2,25959.0,Very Low,4,2,12,7,5,26,56,1,2,2,0,0
5731,42,Ger.X,Master,Married,1,27100.0,Very Low,12,0,13,2,0,10,37,1,0,3,0,0
7290,40,Ger.X,Graduation,Single,0,70596.0,High,347,44,534,17,0,26,968,3,5,12,0,0
3846,51,Ger.X-BB,Graduation,Married,1,42557.0,Low,192,5,53,0,5,15,270,6,1,4,0,0
8104,74,BB-Others,PhD,Married,0,53312.0,Medium,241,0,12,0,0,25,278,5,1,5,0,0
4507,73,BB-Others,Graduation,Single,0,72228.0,High,631,28,491,30,14,56,1250,6,7,8,0,0
